id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4823173339808025,M9IQlF9vX,5614611963,监制彭立虎,《提醒|网上发布不当言论，法律后果会很严重!》在网上发表言论是我的自由，你管不着！今年疫情期间，多地的法院已经判过一些编造、故意传播虚假的疫情防控信息的罪名了。发表言论、发表观点一定要遵纪守法！O提醒|网上发布不当言论，法律后果会很严重!我们一起呼吁，让法律支愣起来！让造谣者随时吃上官司！#公平正义就是我理想主义#,,,,公平正义就是我理想主义,60,67,4354,2022-10-10 23:59,百度App,['https://wx3.sinaimg.cn/large/0067Yl3tly1h70mvof2u7j308o05sglo.jpg'],,
4823173310448988,M9IQj1SNK,1748160123,狐狸之陌,以前我对浙大毕业的是有滤镜的，现在不一样了，分管疫情防控的小领导浙大的，我当面跟他吵架背后疯狂辱骂。,,,,,0,1,5,2022-10-10 23:59,HUAWEI P40 5G,['https://wx2.sinaimg.cn/large/6832ce7bgy1h70mwn2l70j20uc0tnwk8.jpg'],,
4823173026287042,M9IPQqnxU,6438914712,小王繐碎念,对于四川的疫情防控真的失望透顶。到处都是学校、机构、领导甩锅。,,,,,0,1,1,2022-10-10 23:58,iPhone客户端,,,
4823172773839629,M9IPrg6Rv,2673596701,南昌地铁,最新通告！乘坐地铁需查验48小时核酸检测证明鉴于当前疫情防控形势依然严峻，外防输入压力依然较大，为织牢疫情防控网，根据省指挥部统一部署，自2022年10月11日24时起，全市各类公共场所、公共交通工具查验核酸检测证明时间调整为48小时。各类公共场所、公共交通工具要加强“单位码”、“车辆码”等场所码的扫码核验工作，严格执行逢进必扫，扫码必验，验码必严，严格落实“一测一扫三查验”，仔细核查48小时内核酸阴性证明。对未能严格落实扫码查验等要求的将责令整改，情节严重的将依法追究法律责任。请广大市民朋友积极配合疫情防控工作，进站后提前扫码，保持一米线间距，主动向查验人员出示健康码、行程码、48小时内核酸检测阴性证明，接受体温检测，并在乘车过程中全程规范佩戴口罩。感谢您的理解和配合！,,,,,0,16,6,2022-10-10 23:57,新版微博 weibo.com,,,
4823172739764870,M9IPnEYhU,7742247929,tyt425,挑灯成硕10.10返京人员居家隔离，个人防线不能任性突破(新京报评论）当前疫情防控形势，尚未到松懈之时，尤其面对疫情输入风险，个人责任落实仍是关键一环，否则疫情防线就形同虚设。,,,,,0,0,0,2022-10-10 23:57,挑灯成硕超话,['https://wx4.sinaimg.cn/large/008rXGmBly1h70mtyztv1j312e0jpwpr.jpg'],,
4823172408934412,M9IOQBufq,6120337150,IX1X1,这么讨厌傻呗疫情防控要是想见面就能见面就好了,,,,,0,0,0,2022-10-10 23:56,iPhone客户端,,,
4823172346807761,M9IOKsz0B,6898469700,爆笑梗,看个直播被你们搞的，疫情防控人人有责L爆笑梗的微博视频,,,,,0,0,0,2022-10-10 23:56,微博视频号,,"http://f.video.weibocdn.com/o0/Qxh5sqsplx07ZSSPdZ5e01041201bGyN0E010.mp4?label=mp4_720p&template=720x1556.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666621721&ssig=VdzYARNjfc&KID=unistore,video",
4823172233299640,M9IOzdQo0,7566456548,新疆兵团第十三师融媒体中心,关于对哈密高新区部分企业疫情防控措施落实不力的通报（第十一期）(来源:丝路密语)L新疆兵团第十三师融媒体中心的微博视频,,,,,0,0,1,2022-10-10 23:55,微博视频号,,"http://f.video.weibocdn.com/o0/kdcYZEeylx07ZSSMtk3C010412004QO10E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666621721&ssig=gN1fpFv9OO&KID=unistore,video",
4823172203152736,M9IOwdeaA,2076255252,931郑州经济广播,【郑州人民医院将于10月11日0时复诊】郑州人民医院复诊通知根据近期疫情防控实际情况，郑州人民医院黄河路院区、文化路院区定于10月11日0时，恢复门诊、急诊服务，发热门诊暂不接诊。就诊期间，疫情防控政策仍按原相关要求执行。感谢您的支持与理解！医院24小时服务电话：961982郑州人民医院2022年10月10日（郑州发布）,,,,,0,0,0,2022-10-10 23:55,小米MIX 2 全面屏手机,,,
4823171989769578,M9IOaEZvQ,1931001133,虞殷读作鱼淹,社区防控好强！给我门上安的这个闭门器，打开就会呜呜叫,,,,,0,1,0,2022-10-10 23:54,iPhone客户端,,,
