id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4820628001264602,M8ECY5iYO,1367679907,话说三秦,刚刚，又收到一条这样的短信我也是醉了！#西安##西安疫情#【西安市疫情防控指挥部】尊敬的市民，根据大数据分析您近期旅居史，您可能与新冠肺炎患者存在直接或间接接触，有一定感染风险。为了您和家人健康，按照疫情防控要求，请您于收到短信之时起，3天内完成两次核酸检测（间隔24小时），期间避免乘坐公共交通工具，逾期未按要求检测将赋黄码，谢谢配合！,,西安,,"西安,西安疫情",11,240,282,2022-10-03 23:25,iPhone X,['https://wx3.sinaimg.cn/large/518523a3ly1h6sikw1m3jj20u00qntch.jpg'],,
4820627883824168,M8ECMg2Q8,1492577444,笑面土狼,老家街上没啥人戴口罩，进出公众场合不用查核酸，要不是街角还有核酸亭，都怀疑疫情已经彻底结束～这让在上海隔天就要做核酸走哪都得扫码烦不胜烦的我有种进入世外小桃源的感觉。而且遇到的老家人民们，不管是有编族、打工党还是灵活就业人员，精神状态都很好，由衷认为家乡十分宜居、对现有生活非常满意，很少有去大城市或让小孩去大城市的想法。而满城的足浴/按摩/美容/瘦身店（说明人有钱有闲有意愿去享受）、密度颇高随处可见的小宝宝/产康中心（说明人生育意愿较高）似乎在印证上述想法并非“幸存者偏差”、人们幸福感是真的挺高。反正，在老家待了两天，感觉挺治愈，充分缓解焦虑，并开始认真考虑尽早退休回家养老,,,,,14,44,232,2022-10-03 23:25,iPhone 7 Plus,,,
4820634847152876,M8EO0u0MY,3456522062,军哥日记,真羡慕大家国庆节到处跑，汝州却在水深火热中独自应对有史以来最严重的疫情。汝州需要支援，请大家关注#汝州疫情##汝州五高##汝州#,,,,"汝州疫情,汝州五高,汝州",39,54,347,2022-10-03 23:52,HarmonyOS设备,['https://wx1.sinaimg.cn/large/ce06574ely1h6sjdk9s18j20u018y45e.jpg'],,
4820625316646951,M8EyDrTaT,6134946498,小疆有话说,#“伊”起抗疫##伊犁疫情##伊犁疫情防控#@伊宁市民如发现医疗机构拒诊可拨打12345、0999—8181898反映O网页链接L小疆有话说的微博视频,,,伊宁市民,"“伊”起抗疫,伊犁疫情,伊犁疫情防控",31,31,38,2022-10-03 23:15,微博视频号,,"http://f.video.weibocdn.com/o0/JRUL7dJElx07ZHFMfL2001041200Mjxl0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617161&ssig=zJ0DXrsF%2Br&KID=unistore,video",
4820623357909047,M8Evtxbvh,1232121710,山西晚报,【关于晋源区部分区域实施临时静默管理的通告】为切实保障人民群众生命安全和身体健康，快速有效阻断疫情扩散，根据《新型冠状病毒肺炎防控方案（第九版）》相关规定，经过综合分析研判，决定从10月3日23时起，晋源区部分区域实施临时静默管理。现将相关事宜通告如下：一、对晋源区部分区域实施临时静默管理静默管理范围：东至滨河西路西侧，南至南中环街北侧，西至万柏林区与晋源区交界处，北至万柏林区与晋源区交界处。二、临时静默管理期间要求1.实施临时静默管理期间，保持区域内人员相对静止，全体居民居家，严格控制人员流动。2.对各交通道路实施临时交通管制，原则上人和车“不进不出”，区域内除保供超市、保供药店和医疗机构等场所外，其余经营性场所一律暂停线下营业；各类学校、幼儿园、校外培训机构等停止线下教学、养老院等机构实行封闭式管理，民间信仰场所、宗教活动场所等暂停开放。3.组织开展区域内核酸检测，确保应检尽检。4.临时静默管理期间的管理和服务要严格落实属地责任、行业监管责任，做好辖区内群众的生活保障、情感抚慰和心理疏导工作，注重解决残疾人、独居老人、外出就医等人群的特殊需求。5.此范围内的居民要自觉落实上述管控措施，积极配合核酸检测、健康监测等工作，不得违反规定外出，避免疫情传播风险。三、其他说明临时静默管理的范围、时间及管控措施，将依据流调、核酸检测情况以及疫情风险评估结果动态调整。临时静默管理期间对大家出行和日常生活带来的不便请予理解、支持和配合。太原市晋源区疫情防控领导小组办公室2022年10月3日,,,,,51,0,96,2022-10-03 23:07,,['https://wx1.sinaimg.cn/large/001lnR8Oly1h6si22tbjjj60p00dwgrn02.jpg'],,
4820630149792351,M8EGqF5r9,7386519890,辰溪融媒,【关于对经呼和浩特市口岸入境解除隔离返湘人员进行重点排查的紧急通知】近期，呼和浩特市疑似出现入境隔离酒店感染情况。据了解，江苏、黑龙江相继发现经内蒙古呼和浩特入境解除隔离后，返回当地检出阳性的人员，相关人员均是9月24日从呼和浩特市昭君隔离酒店解除隔离人员。各地要高度重视，立即组织开展对9月23日以来，从呼和浩特市昭君隔离酒店解除隔离的入境返湘人员开展重点排查，落实相应的健康管理措施。措施暂行如下：一、对从呼和浩特市昭君隔离酒店解除隔离返湘不满7天者，补足7天集中隔离，同时，如与家人同住，其家人核酸3天2检。二、对从呼和浩特市昭君隔离酒店解除隔离返湘已满7天者，如与家人同住，其本人及家人核酸3天2检。三、进一步加强对其他口岸入境解除隔离返湘人员的管控和核酸检测。（来自：省疫情防控组2022年10月3日发布的通知）#疫情防控#,,怀化·辰溪县广播电视台,,疫情防控,9,2,17,2022-10-03 23:34,iPhone客户端,['https://wx3.sinaimg.cn/large/0083T5fAgy1h6sj7iddbyj30ew0e4q4f.jpg'],,
4820630556381893,M8EH5qMdL,1649173367,每日经济新闻,【海南#三亚开展全员核酸筛查#对海棠区部分区域实行临时管控】三亚市疫情防控工作指挥部决定于2022年10月4日7:00—12:00开展全员核酸筛查。一、筛查范围及人员三亚市全域所有居民、游客。二、采样地点及时间在全市各社区、村（居）设固定采样点，采样时间2022年10月4日7:00—12:00。疫情防控人人有责，请广大市民、游客积极配合核酸筛查工作，结果未出前，请尽量避免外出活动。对未在10月4日12:00前完成核酸采样的人员，将被赋黄码。在完成1次核酸检测且为阴性的，转为绿码。对拒不配合、无故不参加核酸检测造成疫情传播扩散的人员，将依法从严追究责任。10月3日，记者从海南省三亚市海棠区新冠肺炎疫情防控指挥部获悉，根据海棠区当前疫情形势，经专家组研判，海棠区新冠肺炎疫情防控指挥部决定从2022年10月4日至2022年10月6日，对部分区域实行临时性管控措施。所有人员按照规定参加核酸检测，严格实行“三天三检”。(央视新闻；阿法),,,,三亚开展全员核酸筛查,3,2,13,2022-10-03 23:35,微博 weibo.com,['https://wx3.sinaimg.cn/large/001NBLkrgy1h6sivsqg4lj61900u0tdq02.jpg'],,
4820583801684137,M8DtG747v,2286908003,人民网,【内蒙古#呼和浩特划定高风险地区78个#中风险地区14个】2022年10月3日，内蒙古呼和浩特市应对新型冠状病毒感染肺炎疫情防控工作指挥部发布关于调整呼和浩特市部分地区风险等级的公告，自2022年10月3日18时起，调整部分地区风险等级。截至目前，全市共有高风险地区78个，中风险地区14个。详戳↓↓O内蒙古呼和浩特划定高风险地区78个中风险地区14个,,,,呼和浩特划定高风险地区78个,77,215,380,2022-10-03 20:30,微博 weibo.com,,,
4820620141401043,M8Eqi5Stt,5890672121,搜狐新闻,【山西：离开太原人员须持前三天内3次核酸检测阴性证明】据央视新闻，当前，太原市疫情多点散发，国庆假期及假期后人员流动增加，加大了疫情跨地区传播的风险。为减少因人员流动带来的疫情传播风险，现就有关事项通告如下：一、坚持非必要不离太原，减少跨省出行，不前往有疫情发生的地区。要密切关注国内疫情动态，如确需出行要按规定进行履行报备手续，合理规划出行路线，途中加强个人防护。二、即日起，通过太原辖区内机场、铁路、公路客运站等场站和交通检疫卡口离并的人员（不含外地中转旅客），须凭山西健康码绿码，并持有前三天内3次核酸检测阴性证明。三、各级党政机关、企事业单位要强化本单位人员出行管理，对确需跨省出行人员要严格履行报批程序并做好登记，督促其返回后主动向单位、社区（村）报备，配合落实好各项防控措施。更多详细内容请查看原文>>O网页链接,,,,,76,211,2895,2022-10-03 22:54,微博 weibo.com,['https://wx3.sinaimg.cn/large/006qEEUFly1h6sholzgivj30rs0iiwf4.jpg'],,
4820613867507508,M8Egavv2Q,5274336717,申典启,刚刚收到一个粉丝私信，在伊朗被骂。他说，最难理解的是，一些中国人说自己去过伊朗，怎么没遇到？因为你跟团啊，如果你自由行，“青腔冲”是基础套餐，主菜是“Corona”，运气不好又是问你一堆奇怪的问题……我收到一些去过伊朗的粉丝留言，说自己没遇到说你病毒啥的，我说那是疫情前，“青腔冲”肯定遇到了。他说，“青腔冲”啥意思？我说，你看，人家对你的恶意，你自己听不懂而已……,,,,,115,183,2846,2022-10-03 22:29,iPhone 12 Pro Max,"['https://wx4.sinaimg.cn/large/005KWzV3gy1h6sgvp1n5fj30zo2564dn.jpg', 'https://wx2.sinaimg.cn/large/005KWzV3gy1h6sgvnmig3j30zo2567h6.jpg']",,
