id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id
4819837115698312,M8k3lnUog,1974576991,环球时报,【#北京一感染者藏车内进入新发地#8人被刑事立案调查】9月30日，丰台区新增1例本土新冠肺炎病毒感染者，该人朱某某（男，47岁，货车司机），于9月28日晚进京送货，在明知自己有疫情中高风险地区旅居史的情况下，未落实高风险岗位从业人员疫情防控要求，在货主王某某（男，42岁）及温某（男，43岁）、林某某（男，37岁）的协助下，通过藏匿于驾驶室后排、由林某某代驾的方式，违规进入新发地市场。朱某某随后出入市场内的饭店、便利店等场所，相关饭店经营者孙某（男，34岁）、便利店店主胡某某（女，35岁）不落实扫码测温等防控措施，导致多名与朱某某同时空关联人员密接隔离。此外，在调查过程中发现，新发地市场工作人员王某某（女，44岁）、秦某某（男，42岁）未严格履行疫情防控责任，影响市场防疫工作。朱某某等人的行为，严重违反疫情防控规定，造成疫情重大传播风险。目前，丰台公安分局以涉嫌妨害传染病防治罪，对上述8人依法刑事立案调查。疫情防控，关乎你我，落实“四方责任”至关重要。在此提醒广大市民群众，严格遵守各项防疫规定，配合做好进返京管理、进入公共场所扫码测温等防疫工作，共同筑牢首都疫情防控屏障。对于相关违法犯罪行为，警方将依法查处。,,,,北京一感染者藏车内进入新发地,81,200,1311,2022-10-01 19:02,,['https://wx2.sinaimg.cn/large/0029D7FZly1h6pzqxpgl4j616z36c1kx02.jpg'],,
4820553485521188,M8CGMnajq,3198471403,云南日报,【#近期有西双版纳州旅居史入返昆人员请立即报备#】10月3日，昆明发布最新通告称：当前，国内疫情形势依然严峻复杂，部分地区仍呈快速增长态势，疫情防控压力不断增加。为严防疫情输入扩散，结合当前疫情防控形势变化，请2022年9月19日以来有西双版纳州旅居史的来（返）昆人员，立即向所在社区或疫情防控部门报备，积极配合开展健康监测、核酸检测等相关疫情防控措施。每个人是自己健康的第一责任人。不主动报备、隐瞒行踪、不配合落实疫情防控措施的来（返）昆人员，将根据相关法律法规严肃追究法律责任。#疫情防控云南加油#L云南日报的微博视频,,,,"近期有西双版纳州旅居史入返昆人员请立即报备,疫情防控云南加油",27,458,1419,2022-10-03 18:29,微博视频号,,"http://f.video.weibocdn.com/u0/08xMiBJGgx07ZHmaZAes0104120011TB0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617176&ssig=NWYSvKjbl3&KID=unistore,video",
4820534401700622,M8Cc078po,1644948230,北京头条,#内蒙古初筛阳性人员曾到北京多地#【内蒙古鄂尔多斯东胜区：新增初筛阳性1例，强化当前疫情防控措施】#内蒙古发现1例初筛阳性人员#“东胜发布”微信公众号消息，鄂尔多斯市东胜区新型冠状病毒感染的肺炎疫情防控指挥部发布《东胜区新冠肺炎疫情防控指挥部关于强化当前疫情防控措施的通告〔2022〕18号》，10月3日3时24分许，东胜区接到伊金霍洛旗疾控中心推送，在伊金霍洛机场对KN5301航班人员进行落地核酸检测时，发现一管10合1混采样本检测结果异常。东胜区高度重视，第一时间启动应急预案，对涉及东胜区的相关人员进行核酸检测、流调溯源、排查管控，9时5分张某核酸单采初筛阳性，目前初筛阳性人员已闭环转运至定点医院，并对其密切接触者、次密切接触者进行追踪排查，均已落实管控措施。本人自述：10月1日8时左右从东胜家中出发乘出租车（蒙K1Y166）到达东胜火车东站，8时27分乘动车DC646(座位号：02车02B)，于10时29分到达呼和浩特东站，到达后落地核酸检测结果为阴性，出站乘商务车(车牌号:蒙A123DP)前往北京，23时左右到达北京昌平百葛服务区，乘出租车到大羊坊北桥格林豪泰酒店并入住，再无外出。10月2日早晨从北京居住酒店乘出租车出发，10时左右到达厚朴中医小红门店就诊，12时左右乘地铁（10号线）到张亮麻辣烫（草桥店）就餐，14时左右乘地铁到大兴机场，21时30分在B32登机口登机乘KN5301航班(座位号：32A)，于22时30分到达伊金霍洛机场，全程佩戴口罩，22时40分乘自家车返回家中，再无外出未与任何人接触。请上述时间、地点与其行程轨迹重合的人员及时向所在社区或疾控部门报告，积极配合落实相关管控措施。,,,,"内蒙古初筛阳性人员曾到北京多地,内蒙古发现1例初筛阳性人员",50,208,1164,2022-10-03 17:13,,['https://wx1.sinaimg.cn/large/001Nk2b4ly1h6s7ym3k8cj60jg0kcq6002.jpg'],,
4820220420031621,M8u1A08e1,1652484947,新快报,【到过广州南沙相关重点场所立即报备】10月2日20时19分许，广州南沙区发布提醒，因疫情防控需要，请在相关时段到过以下重点场所的人员，立即向所在社区报备，开展“三天三检”自我健康监测，并配合做好疫情防控措施。重点场所名单后续将按实际情况更新。（广州南沙发布）,,,,,29,109,336,2022-10-02 20:26,微博 weibo.com,['https://wx2.sinaimg.cn/large/001NPEP1gy1h6r7rpnbw5j60u01r0wsx02.jpg'],,
4820422673306877,M8zhNdSgJ,1727386613,杭州电视台综合频道,【#浙江疫情防控#嘉兴桐乡濮院镇镇区实行临时管控，非必要不出入！】#浙江桐乡两例阳性感染者被立案调查#自10月3日零时起，嘉兴桐乡市濮院镇镇区实行临时管控措施：1.非必要不出入濮院镇区。2.暂停各类人群聚集性活动；棋牌室、足浴店、KTV等密闭场所暂停经营；各类餐厅（馆）暂停堂食；暂停举办红白喜事。3.各公共场所按50%限流，严格执行扫场所码、查健康码、查行程卡、查24小时内核酸检测阴性证明等措施。4.零售药店全面暂停销售退热、止咳、抗病毒和抗生素等“四类药品”。后续将根据疫情防控形势变化适时调整。,,,,"浙江疫情防控,浙江桐乡两例阳性感染者被立案调查",28,90,247,2022-10-03 09:49,iPhone客户端,['https://wx2.sinaimg.cn/large/66f5d3f5gy1h6rv0c1o6xj20yi7g4kjl.jpg'],,
4820030494081166,M8p5fh7Hg,2139452595,知晚,网传10.1日#成都春熙路#有人确诊🐏，目前没有官方消息，大家不信谣不传谣，做好个人防护！#成都疫情防控#L知晚的微博视频,,,,"成都春熙路,成都疫情防控",52,203,1266,2022-10-02 07:51,微博视频号,,"http://f.video.weibocdn.com/o0/CrLNlvFJlx07ZF3ryJlC01041200lGUR0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1666617176&ssig=oozCdZSey6&KID=unistore,video",
4820526135247270,M8BYFm13o,2967529507,津云,#防控疫情天津在行动#【10月1日天津新增阳性感染者活动轨迹公布】记者从市疫情防控指挥部获悉，经多方流调，2022年10月1日天津新增的阳性感染者活动轨迹基本确定，其中涉及到的主要区域和场所予以公布。　　9月28日滨海新区嵩山道168号　　9月28日-29日滨海新区天翔公寓　　9月28日-30日滨海新区裕川家园南门监控室　　9月30日滨海新区裕川家园物业办公室　　9月25日　　13:30-17:30克丽缇娜（滨海新区贻景花园）　　16:45-19:05主烤官烧烤（滨海新区宝山道店）　　9月26日　　20:10-20:15星期八快递驿站（滨海新区百和路天翔公寓）　　9月27日　　16:30-16:40鲜果多（滨海新区百和路）　　9月28日　　08:00-11:00天津市肿瘤医院　　9月29日　　16:00-16:15滨海新区格调林泉门口菜摊　　16:30-17:00老百姓大药房(滨海新区永莲国际购物中心店)　　9月30日　　17:30-17:40聚家乐生鲜超市门口（滨海新区第三大街）　　市疾控部门提醒，与发布病例轨迹有交集人员，请立即主动向社区、单位或辖区疾控部门报告，配合做好集中隔离、居家隔离、健康监测、核酸检测等各项防控措施。,,,,防控疫情 天津在行动,6,75,278,2022-10-03 16:40,微博 weibo.com,['https://wx1.sinaimg.cn/large/b0e0e823ly1h6s6w2xdroj20ku09675a.jpg'],,
4820385004783620,M8yj2k4ra,1700648435,成都商报,【绵阳市应对新型冠状病毒肺炎疫情应急指挥部关于继续加强疫情防控工作的通告】自2022年9月30日以来，广大市民群众积极配合疫情防控工作，为跑赢病毒、阻断疫情传播链赢得了宝贵时间。为巩固前期防疫成果，尽早实现社会面清零目标，根据疫情形势和防控需要，现将有关事项通告如下。继续执行《绵阳市应对新型冠状病毒肺炎疫情应急指挥部关于开展全员核酸检测进一步加强疫情防控工作的通告》中对城区部分区域的临时管控措施。全体居民原则居家，非必要不外出，不扎堆不聚集。小区（院落）严格门岗管理。公交车、出租车不停运，相关车辆凭通行证通行，其他车辆禁止上路通行。借用、伪造通行证件（证明）的，公安机关将依法查处。请广大市民群众按照所在街道（乡镇）、社区（村）通知，有序参加核酸检测，做好个人防护，正确佩戴口罩，保持“一米线”。对未按规定完成核酸检测的人员实施赋码管理，对未按规定参加核酸检测引发疫情传播风险或其他严重后果的，将依法追究相关责任。采取封控、管控措施的区域和居家隔离人员按相关防控管理规定执行。后续疫情防控政策将根据疫情发展情况及时调整并发布。其余县（市）根据实际情况动态调整防控措施。同心抗疫，感谢有你。请广大市民群众坚定信心、保持耐心，理解、支持、配合疫情防控工作，共筑抗疫坚实防线，共同守护美丽家园。我们坚信，只要全市人民齐心协力、万众一心，一定能够共克时艰、战胜疫情！市民群众如有需要，请拨打12345市长热线。特此通告。,,,,,2,25,115,2022-10-03 07:20,,['https://wx3.sinaimg.cn/large/001R5Kltgy1h6rqn65ifxj60wi4xdh9s02.jpg'],,
4820172517676154,M8sMjwcUW,2539961154,上海发布,【上海新增社会面1例本土确诊病例，一地列为中风险区】#最新#今天（10月2日）举行的市疫情防控工作新闻发布会上，市卫生健康委一级巡视员吴乾渝介绍：今天，我市社会面新增1例本土确诊病例。市、区疫情防控应急处置机制立即响应，全面开展流行病学调查、相关人员排查、采样检测和防控管理，落实相关场所及环境终末消毒等防疫措施。这例阳性感染者已转运至定点医疗机构隔离治疗。O上海新增社会面1例本土确诊病例，一地列为中风险区,,,,最新,24,41,271,2022-10-02 17:15,微博 weibo.com,,,
4820171569760613,M8sKMEXbf,1887344341,观察者网,【上海社会面新增1例本土确诊病例】今天，上海社会面新增1例本土确诊病例。市、区疫情防控应急处置机制立即响应，全面开展流行病学调查、相关人员排查、采样检测和防控管理，落实相关场所及环境终末消毒等防疫措施。这例阳性感染者已转运至定点医疗机构隔离治疗。感染者：男性，21岁，居住于浦东新区航头镇沪南公路5298号，在常态化核酸检测中发现异常，经疾控部门复核为新冠病毒核酸检测阳性，被诊断为确诊病例（轻型）。截至10月2日16时，共排查到这例阳性感染者在沪密切接触者357人，均已落实隔离管控，核酸检测结果均为阴性。累计排查到密接的密接770人，均已落实隔离管控，核酸检测结果均为阴性。昨天晚上上海对部分区域连夜进行了排查，已筛查相关人员206651人，核酸检测结果均为阴性。累计排查相关场所的物品和环境样本263件，核酸检测结果均为阴性。（东方网）,,,,,9,16,72,2022-10-02 17:11,微博 weibo.com,['https://wx1.sinaimg.cn/large/707e96d5gy1h6r2621rhej20a5077dfw.jpg'],,
